iter,games,net,AspirationDelta,AspirationWidenPct,RfpMargin,RfpMaxDepth,LmrMinDepth,LmrMinMoveIndex,LmrDepth6At,LmrDeepAt,HistoryBonusMultPct
284,16,+0.4375,119.85,145.81,93.27,8.47,2.09,3.31,4.71,10.70,97.97
285,16,+0.0625,119.92,145.85,93.30,8.47,2.09,3.32,4.72,10.71,97.94
286,16,+0.3125,120.25,145.67,93.44,8.43,2.07,3.33,4.74,10.74,97.80
287,16,+0.1250,120.12,145.74,93.49,8.42,2.06,3.34,4.73,10.73,97.75
288,16,+0.3750,120.52,145.95,93.66,8.46,2.04,3.36,4.71,10.77,97.91
289,16,-0.1250,120.39,146.02,93.72,8.45,2.05,3.37,4.70,10.75,97.97
290,16,+0.0000,120.39,146.02,93.72,8.45,2.05,3.37,4.70,10.75,97.97
291,16,-0.1250,120.25,146.09,93.66,8.43,2.06,3.36,4.71,10.74,97.91
292,16,+0.0000,120.25,146.09,93.66,8.43,2.06,3.36,4.71,10.74,97.91
293,16,-0.2500,119.99,145.95,93.77,8.46,2.04,3.37,4.69,10.71,98.03
294,16,+0.0000,119.99,145.95,93.77,8.46,2.04,3.37,4.69,10.71,98.03
295,16,+0.0000,119.99,145.95,93.77,8.46,2.04,3.37,4.69,10.71,98.03
296,16,+0.3125,119.66,146.13,93.91,8.42,2.06,3.36,4.68,10.68,98.16
297,16,+0.3750,120.05,146.33,93.75,8.47,2.04,3.34,4.66,10.64,98.00
298,16,-0.1250,120.19,146.40,93.80,8.45,2.03,3.33,4.65,10.65,97.94
299,16,-0.1250,120.05,146.47,93.86,8.44,2.03,3.32,4.66,10.66,97.89
300,16,+0.2500,120.32,146.61,93.75,8.47,2.04,3.34,4.64,10.64,97.78
301,16,-0.1250,120.19,146.54,93.69,8.48,2.03,3.34,4.65,10.65,97.83
302,16,-0.1250,120.06,146.47,93.75,8.49,2.03,3.34,4.66,10.64,97.78
303,16,-0.1250,120.18,146.54,93.80,8.51,2.02,3.33,4.66,10.62,97.72
304,16,-0.1875,120.38,146.64,93.72,8.49,2.03,3.34,4.65,10.64,97.81
305,16,+0.0625,120.31,146.68,93.75,8.48,2.03,3.34,4.66,10.65,97.78
306,16,+0.0000,120.31,146.68,93.75,8.48,2.03,3.34,4.66,10.65,97.78
307,16,-0.1250,120.19,146.61,93.69,8.47,2.02,3.34,4.65,10.66,97.72
308,16,+0.1875,119.99,146.51,93.77,8.49,2.03,3.35,4.64,10.68,97.81
309,16,-0.2500,120.25,146.37,93.88,8.51,2.04,3.37,4.65,10.71,97.70
310,16,-0.2500,120.51,146.51,93.77,8.54,2.03,3.35,4.64,10.68,97.59
311,16,-0.1250,120.38,146.44,93.83,8.53,2.02,3.36,4.63,10.70,97.54
312,16,+0.0625,120.31,146.47,93.80,8.52,2.03,3.36,4.63,10.70,97.56
313,16,-0.0625,120.38,146.44,93.77,8.53,2.03,3.36,4.63,10.70,97.54
314,16,+0.0625,120.31,146.47,93.75,8.52,2.03,3.36,4.63,10.70,97.51
315,16,+0.2500,120.57,146.61,93.85,8.49,2.04,3.35,4.62,10.68,97.62
316,16,+0.0625,120.50,146.57,93.88,8.49,2.04,3.35,4.62,10.67,97.64
317,16,-0.1250,120.38,146.64,93.83,8.50,2.04,3.35,4.61,10.66,97.59
318,16,+0.0625,120.31,146.67,93.85,8.51,2.04,3.36,4.62,10.66,97.62
319,16,+0.1250,120.19,146.61,93.91,8.49,2.03,3.36,4.61,10.68,97.56
320,16,+0.1875,120.38,146.51,93.99,8.51,2.02,3.37,4.62,10.66,97.64
321,16,-0.0625,120.31,146.47,94.01,8.51,2.02,3.37,4.62,10.65,97.62
322,16,+0.1250,120.44,146.41,93.96,8.49,2.03,3.38,4.62,10.66,97.56
323,16,-0.1250,120.57,146.47,93.91,8.51,2.02,3.37,4.61,10.65,97.51
324,16,-0.1250,120.69,146.41,93.96,8.49,2.01,3.38,4.62,10.64,97.56
325,16,+0.4375,120.25,146.18,93.78,8.45,2.04,3.35,4.59,10.59,97.38
326,16,+0.1250,120.13,146.24,93.83,8.43,2.04,3.36,4.59,10.58,97.43
327,16,+0.0000,120.13,146.24,93.83,8.43,2.04,3.36,4.59,10.58,97.43
328,16,+0.1250,120.25,146.31,93.88,8.42,2.05,3.37,4.59,10.57,97.48
329,16,-0.1250,120.13,146.24,93.83,8.43,2.04,3.36,4.60,10.58,97.43
330,16,+0.0625,120.07,146.21,93.85,8.43,2.05,3.36,4.60,10.57,97.41
331,16,+0.0000,120.07,146.21,93.85,8.43,2.05,3.36,4.60,10.57,97.41
332,16,-0.1250,120.19,146.15,93.80,8.44,2.05,3.37,4.60,10.59,97.46
333,16,+0.0625,120.25,146.18,93.78,8.45,2.05,3.37,4.61,10.59,97.48
334,16,+0.0625,120.19,146.21,93.80,8.44,2.05,3.38,4.61,10.59,97.46
335,16,+0.0625,120.13,146.18,93.83,8.45,2.05,3.37,4.61,10.59,97.48
336,16,+0.0625,120.07,146.15,93.80,8.45,2.05,3.38,4.60,10.60,97.51
337,16,-0.0625,120.13,146.11,93.78,8.46,2.04,3.37,4.60,10.61,97.48
338,16,+0.0625,120.07,146.15,93.80,8.47,2.05,3.37,4.60,10.61,97.51
339,16,+0.1250,119.94,146.08,93.85,8.45,2.04,3.38,4.60,10.60,97.56
340,16,-0.0625,119.88,146.11,93.88,8.45,2.04,3.37,4.61,10.59,97.53
341,16,-0.0625,119.82,146.15,93.91,8.45,2.04,3.38,4.60,10.59,97.51
342,16,+0.0000,119.82,146.15,93.91,8.45,2.04,3.38,4.60,10.59,97.51
343,16,+0.0000,119.82,146.15,93.91,8.45,2.04,3.38,4.60,10.59,97.51
344,16,+0.0000,119.82,146.15,93.91,8.45,2.04,3.38,4.60,10.59,97.51
345,16,+0.1250,119.94,146.08,93.85,8.47,2.03,3.37,4.61,10.57,97.56
346,16,-0.1250,120.07,146.15,93.80,8.45,2.03,3.38,4.62,10.59,97.61
347,16,+0.0625,120.13,146.18,93.83,8.46,2.02,3.37,4.62,10.59,97.59
348,16,+0.2500,120.37,146.05,93.73,8.43,2.04,3.39,4.61,10.57,97.69
349,16,+0.1250,120.49,146.11,93.78,8.45,2.04,3.39,4.61,10.55,97.74
350,16,-0.1875,120.31,146.21,93.70,8.43,2.03,3.38,4.62,10.53,97.81
351,16,+0.1875,120.49,146.30,93.78,8.45,2.04,3.39,4.63,10.52,97.89
352,16,+0.0625,120.55,146.27,93.75,8.45,2.04,3.39,4.63,10.51,97.87
353,16,-0.1250,120.67,146.34,93.70,8.47,2.03,3.38,4.64,10.50,97.81
354,16,-0.3125,120.97,146.49,93.83,8.50,2.05,3.40,4.66,10.47,97.94
355,16,+0.0625,120.91,146.46,93.85,8.50,2.05,3.40,4.65,10.46,97.92
356,16,+0.0000,120.91,146.46,93.85,8.50,2.05,3.40,4.65,10.46,97.92
357,16,+0.0000,120.91,146.46,93.85,8.50,2.05,3.40,4.65,10.46,97.92
358,16,+0.1250,120.79,146.40,93.90,8.52,2.04,3.39,4.65,10.45,97.87
359,16,-0.1250,120.91,146.34,93.85,8.50,2.03,3.40,4.65,10.46,97.92
360,16,+0.0625,120.85,146.37,93.83,8.50,2.03,3.39,4.65,10.45,97.89
361,16,-0.1875,121.03,146.27,93.75,8.48,2.04,3.38,4.66,10.47,97.82
362,16,-0.1250,120.91,146.34,93.70,8.47,2.03,3.38,4.65,10.46,97.87
363,16,+0.3125,120.61,146.18,93.58,8.50,2.02,3.36,4.67,10.43,97.99
364,16,-0.0625,120.67,146.21,93.55,8.50,2.02,3.36,4.67,10.43,98.02
365,16,-0.1250,120.55,146.27,93.50,8.52,2.01,3.36,4.67,10.45,98.06
366,16,+0.0000,120.55,146.27,93.50,8.52,2.01,3.36,4.67,10.45,98.06
367,16,+0.0625,120.49,146.30,93.48,8.52,2.01,3.36,4.67,10.45,98.09
368,16,+0.2500,120.73,146.18,93.38,8.50,2.00,3.37,4.69,10.43,98.19
369,16,-0.1250,120.61,146.12,93.43,8.51,2.01,3.36,4.69,10.44,98.24
370,16,+0.1875,120.44,146.21,93.50,8.49,2.02,3.35,4.68,10.46,98.16
371,16,+0.0625,120.49,146.24,93.53,8.49,2.01,3.36,4.68,10.45,98.14
372,16,-0.1250,120.61,146.18,93.58,8.50,2.02,3.35,4.67,10.47,98.09
373,16,-0.0625,120.67,146.21,93.60,8.50,2.02,3.35,4.67,10.46,98.07
374,16,+0.0625,120.73,146.18,93.58,8.50,2.02,3.35,4.67,10.47,98.09
375,16,+0.0625,120.67,146.21,93.55,8.50,2.02,3.35,4.67,10.47,98.07
376,16,+0.0625,120.73,146.24,93.58,8.50,2.01,3.36,4.67,10.47,98.04
377,16,-0.0625,120.79,146.27,93.60,8.50,2.02,3.35,4.68,10.46,98.02
378,16,-0.1250,120.90,146.21,93.55,8.49,2.02,3.35,4.67,10.47,98.07
379,16,-0.1875,121.08,146.30,93.48,8.47,2.01,3.34,4.66,10.49,97.99
380,16,-0.0625,121.13,146.27,93.46,8.47,2.02,3.34,4.66,10.48,97.97
381,16,-0.0625,121.08,146.24,93.48,8.47,2.02,3.34,4.66,10.48,97.99
382,16,+0.1875,120.90,146.33,93.41,8.49,2.01,3.33,4.67,10.50,97.92
383,16,-0.3750,120.56,146.52,93.55,8.46,2.03,3.31,4.65,10.53,98.06
384,16,+0.1875,120.73,146.42,93.48,8.47,2.02,3.32,4.64,10.51,97.99
385,16,+0.1250,120.62,146.49,93.53,8.49,2.01,3.32,4.64,10.53,98.04
386,16,-0.1250,120.50,146.42,93.48,8.47,2.02,3.33,4.64,10.51,97.99
387,16,+0.1250,120.61,146.36,93.43,8.46,2.01,3.32,4.65,10.53,97.94
388,16,-0.1875,120.44,146.27,93.36,8.48,2.02,3.32,4.66,10.54,97.87
389,16,+0.1250,120.56,146.33,93.31,8.47,2.03,3.32,4.65,10.56,97.82
390,16,+0.0625,120.50,146.36,93.29,8.46,2.03,3.32,4.65,10.56,97.80
391,16,-0.3125,120.22,146.51,93.41,8.49,2.05,3.31,4.67,10.53,97.92
392,16,+0.3125,120.50,146.66,93.29,8.52,2.03,3.32,4.65,10.50,98.04
393,16,-0.0625,120.44,146.63,93.31,8.53,2.03,3.32,4.65,10.51,98.06
394,16,+0.0000,120.44,146.63,93.31,8.53,2.03,3.32,4.65,10.51,98.06
395,16,+0.1250,120.56,146.69,93.26,8.52,2.02,3.33,4.65,10.52,98.02
396,16,+0.0625,120.50,146.72,93.29,8.51,2.02,3.33,4.64,10.53,98.04
397,16,+0.0000,120.50,146.72,93.29,8.51,2.02,3.33,4.64,10.53,98.04
398,16,+0.2500,120.73,146.84,93.19,8.53,2.04,3.34,4.63,10.50,97.94
399,16,+0.1250,120.61,146.78,93.14,8.52,2.03,3.34,4.63,10.49,97.90
400,16,-0.0625,120.56,146.75,93.17,8.52,2.03,3.33,4.62,10.48,97.87
401,16,+0.0000,120.56,146.75,93.17,8.52,2.03,3.33,4.62,10.48,97.87
402,16,-0.1875,120.39,146.84,93.10,8.50,2.02,3.32,4.61,10.47,97.94
403,16,-0.0625,120.44,146.81,93.12,8.50,2.02,3.32,4.62,10.46,97.92
404,16,+0.1250,120.33,146.87,93.07,8.49,2.01,3.33,4.61,10.47,97.87
405,16,-0.1250,120.44,146.93,93.03,8.50,2.02,3.32,4.61,10.48,97.92
406,16,-0.1250,120.33,146.87,92.98,8.49,2.02,3.33,4.61,10.50,97.97
407,16,+0.0625,120.28,146.90,93.00,8.50,2.02,3.33,4.61,10.50,97.99
408,16,+0.0000,120.28,146.90,93.00,8.50,2.02,3.33,4.61,10.50,97.99
409,16,+0.0625,120.33,146.87,93.03,8.49,2.03,3.33,4.61,10.51,97.97
410,16,+0.2500,120.11,146.99,92.93,8.52,2.02,3.34,4.62,10.48,97.87
411,16,+0.0625,120.05,146.96,92.96,8.51,2.01,3.34,4.62,10.49,97.85
412,16,+0.0000,120.05,146.96,92.96,8.51,2.01,3.34,4.62,10.49,97.85
413,16,+0.1875,120.22,146.87,92.89,8.53,2.00,3.33,4.63,10.51,97.92
414,16,+0.1875,120.39,146.96,92.82,8.54,2.01,3.32,4.64,10.49,97.99
415,16,+0.1250,120.50,146.90,92.86,8.53,2.01,3.31,4.63,10.48,98.04
416,16,-0.0625,120.44,146.93,92.84,8.53,2.00,3.32,4.63,10.48,98.06
417,16,+0.0625,120.39,146.90,92.86,8.53,2.00,3.32,4.63,10.49,98.04
418,16,-0.0625,120.33,146.87,92.89,8.53,2.00,3.32,4.63,10.48,98.06
419,16,+0.0625,120.28,146.84,92.91,8.53,2.00,3.31,4.63,10.48,98.08
420,16,+0.0000,120.28,146.84,92.91,8.53,2.00,3.31,4.63,10.48,98.08
421,16,-0.0625,120.22,146.81,92.89,8.53,2.00,3.31,4.62,10.48,98.06
422,16,-0.0625,120.17,146.79,92.91,8.52,2.00,3.31,4.62,10.49,98.04
423,16,-0.1875,120.00,146.87,92.84,8.54,2.00,3.32,4.61,10.47,98.11
424,16,+0.0000,120.00,146.87,92.84,8.54,2.00,3.32,4.61,10.47,98.11
425,16,+0.1875,120.17,146.79,92.77,8.56,2.00,3.31,4.60,10.49,98.18
426,16,-0.0625,120.22,146.76,92.75,8.56,2.00,3.32,4.60,10.48,98.15
427,16,+0.1875,120.06,146.84,92.82,8.54,2.00,3.32,4.59,10.47,98.22
428,16,+0.1250,120.17,146.79,92.86,8.53,2.01,3.33,4.59,10.48,98.27
429,16,-0.0625,120.22,146.81,92.84,8.54,2.01,3.33,4.58,10.48,98.29
430,16,+0.2500,120.44,146.70,92.75,8.52,2.00,3.34,4.59,10.51,98.20
431,16,-0.0625,120.38,146.73,92.77,8.52,2.00,3.34,4.60,10.51,98.18
432,16,+0.1875,120.55,146.64,92.84,8.54,2.00,3.33,4.59,10.53,98.11
433,16,-0.0625,120.60,146.61,92.86,8.54,2.00,3.33,4.59,10.54,98.13
434,16,+0.1250,120.71,146.56,92.82,8.56,2.01,3.32,4.58,10.55,98.18
435,16,-0.0625,120.76,146.53,92.79,8.56,2.00,3.32,4.58,10.55,98.15
436,16,+0.0625,120.82,146.56,92.82,8.56,2.00,3.32,4.58,10.55,98.18
437,16,+0.4375,121.19,146.36,92.66,8.52,2.00,3.34,4.60,10.59,98.33
438,16,+0.1250,121.09,146.30,92.70,8.53,2.00,3.34,4.59,10.60,98.38
439,16,-0.1250,120.98,146.25,92.66,8.52,2.00,3.33,4.59,10.59,98.33
440,16,+0.1250,120.87,146.19,92.70,8.53,2.00,3.33,4.58,10.58,98.38
441,16,+0.2500,120.66,146.30,92.61,8.55,2.00,3.34,4.59,10.55,98.47
442,16,+0.3750,120.98,146.47,92.75,8.58,2.02,3.36,4.61,10.52,98.34
443,16,-0.0625,121.03,146.50,92.73,8.58,2.01,3.36,4.61,10.52,98.36
444,16,-0.1250,120.93,146.44,92.77,8.57,2.01,3.35,4.60,10.51,98.31
445,16,-0.1875,120.76,146.53,92.84,8.55,2.00,3.34,4.59,10.53,98.25
446,16,-0.2500,120.55,146.64,92.93,8.57,2.00,3.36,4.58,10.55,98.33
447,16,-0.1875,120.39,146.72,92.86,8.56,2.01,3.35,4.58,10.57,98.27
448,16,+0.0000,120.39,146.72,92.86,8.56,2.01,3.35,4.58,10.57,98.27
449,16,+0.0625,120.34,146.70,92.84,8.56,2.01,3.34,4.58,10.56,98.29
450,16,+0.0625,120.28,146.72,92.82,8.57,2.00,3.34,4.58,10.56,98.27
451,16,+0.0625,120.23,146.70,92.84,8.57,2.00,3.34,4.58,10.56,98.29
452,16,-0.1875,120.07,146.61,92.77,8.56,2.01,3.33,4.59,10.58,98.22
453,16,+0.3750,119.75,146.78,92.91,8.59,2.03,3.31,4.60,10.55,98.36
454,16,-0.2500,119.54,146.67,92.82,8.57,2.04,3.30,4.59,10.57,98.27
455,16,-0.1875,119.70,146.59,92.88,8.58,2.04,3.31,4.58,10.59,98.33
456,16,+0.0000,119.70,146.59,92.88,8.58,2.04,3.31,4.58,10.59,98.33
457,16,+0.2500,119.49,146.70,92.97,8.61,2.06,3.30,4.57,10.56,98.25
458,16,+0.3125,119.23,146.83,92.86,8.58,2.07,3.31,4.59,10.54,98.36
459,16,-0.1250,119.33,146.78,92.91,8.59,2.06,3.31,4.58,10.53,98.40
460,16,-0.3750,119.02,146.61,93.04,8.56,2.05,3.33,4.56,10.49,98.27
461,16,+0.0000,119.02,146.61,93.04,8.56,2.05,3.33,4.56,10.49,98.27
462,16,+0.0000,119.02,146.61,93.04,8.56,2.05,3.33,4.56,10.49,98.27
463,16,-0.0625,119.07,146.59,93.06,8.56,2.05,3.33,4.56,10.50,98.29
464,16,+0.0000,119.07,146.59,93.06,8.56,2.05,3.33,4.56,10.50,98.29
465,16,+0.1875,118.91,146.50,92.99,8.55,2.04,3.32,4.55,10.51,98.22
466,16,+0.1250,118.81,146.45,93.04,8.53,2.04,3.31,4.55,10.53,98.27
467,16,-0.0625,118.76,146.42,93.02,8.54,2.04,3.31,4.55,10.52,98.25
468,16,+0.1875,118.60,146.50,92.95,8.52,2.03,3.32,4.54,10.54,98.31
469,16,+0.0625,118.65,146.53,92.97,8.53,2.03,3.32,4.54,10.54,98.29
470,16,-0.1875,118.81,146.45,93.04,8.55,2.03,3.33,4.53,10.53,98.36
471,16,-0.0625,118.86,146.42,93.02,8.54,2.02,3.33,4.53,10.53,98.33
472,16,-0.0625,118.91,146.45,92.99,8.55,2.03,3.33,4.53,10.53,98.36
473,16,+0.0625,118.96,146.48,92.97,8.54,2.03,3.33,4.53,10.53,98.33
474,16,+0.0000,118.96,146.48,92.97,8.54,2.03,3.33,4.53,10.53,98.33
475,16,+0.0625,118.91,146.45,92.99,8.55,2.03,3.33,4.53,10.54,98.31
476,16,+0.0625,118.96,146.48,93.02,8.55,2.03,3.33,4.53,10.54,98.29
477,16,+0.0000,118.96,146.48,93.02,8.55,2.03,3.33,4.53,10.54,98.29
478,16,-0.0625,118.91,146.50,93.04,8.56,2.03,3.33,4.53,10.55,98.27
479,16,-0.1875,118.76,146.58,93.10,8.57,2.03,3.33,4.53,10.56,98.33
480,16,-0.1875,118.60,146.50,93.04,8.59,2.03,3.34,4.54,10.58,98.40
481,16,+0.2500,118.81,146.61,92.95,8.61,2.04,3.35,4.53,10.56,98.49
482,16,+0.0000,118.81,146.61,92.95,8.61,2.04,3.35,4.53,10.56,98.49
483,16,-0.1250,118.71,146.56,92.99,8.62,2.04,3.36,4.53,10.57,98.53
484,16,+0.0000,118.71,146.56,92.99,8.62,2.04,3.36,4.53,10.57,98.53
485,16,+0.0000,118.71,146.56,92.99,8.62,2.04,3.36,4.53,10.57,98.53
486,16,-0.0625,118.76,146.58,92.97,8.62,2.04,3.36,4.52,10.56,98.51
487,16,+0.3125,119.01,146.72,92.86,8.59,2.06,3.37,4.51,10.59,98.61
488,16,-0.1250,119.11,146.66,92.82,8.58,2.05,3.37,4.52,10.58,98.66
489,16,+0.0625,119.06,146.69,92.80,8.58,2.05,3.37,4.52,10.57,98.68
490,16,+0.1250,119.17,146.75,92.76,8.59,2.06,3.36,4.52,10.58,98.72
491,16,-0.1875,119.01,146.66,92.69,8.58,2.06,3.35,4.53,10.57,98.79
492,16,+0.1250,118.91,146.72,92.74,8.57,2.06,3.35,4.53,10.56,98.74
493,16,+0.0625,118.96,146.75,92.76,8.57,2.06,3.35,4.52,10.56,98.72
494,16,-0.0625,119.01,146.77,92.78,8.57,2.06,3.35,4.52,10.56,98.70
495,16,-0.2500,119.22,146.88,92.86,8.59,2.05,3.34,4.51,10.58,98.79
496,16,+0.1250,119.32,146.93,92.82,8.60,2.04,3.33,4.50,10.57,98.83
497,16,+0.2500,119.52,146.83,92.91,8.58,2.05,3.32,4.49,10.55,98.74
498,16,+0.2500,119.72,146.93,92.82,8.56,2.06,3.33,4.48,10.57,98.83
499,16,-0.1250,119.82,146.98,92.78,8.55,2.06,3.33,4.49,10.56,98.87
500,16,+0.0000,119.82,146.98,92.78,8.55,2.06,3.33,4.49,10.56,98.87
501,16,+0.1875,119.97,147.06,92.72,8.56,2.07,3.33,4.48,10.57,98.93
502,16,-0.0625,119.92,147.09,92.69,8.57,2.06,3.34,4.48,10.58,98.96
503,16,+0.1250,119.82,147.04,92.74,8.56,2.07,3.34,4.47,10.57,98.91
504,16,+0.1250,119.92,147.09,92.69,8.55,2.06,3.34,4.47,10.58,98.96
505,16,+0.0000,119.92,147.09,92.69,8.55,2.06,3.34,4.47,10.58,98.96
506,16,+0.1250,120.02,147.14,92.74,8.56,2.07,3.33,4.46,10.59,99.00
507,16,+0.0625,120.07,147.12,92.76,8.55,2.07,3.33,4.46,10.59,98.98
508,16,-0.0625,120.02,147.09,92.78,8.56,2.07,3.33,4.46,10.59,98.96
509,16,-0.1250,119.92,147.14,92.82,8.57,2.07,3.33,4.46,10.58,98.91
510,16,+0.1250,120.02,147.20,92.86,8.56,2.07,3.32,4.46,10.57,98.87
511,16,-0.1875,120.17,147.12,92.93,8.57,2.08,3.31,4.47,10.55,98.93
512,16,+0.1250,120.07,147.17,92.88,8.58,2.08,3.32,4.48,10.54,98.89
513,16,-0.1250,120.17,147.22,92.93,8.59,2.08,3.31,4.47,10.53,98.93
514,16,+0.0625,120.22,147.20,92.90,8.59,2.08,3.32,4.47,10.54,98.96
515,16,+0.1875,120.07,147.27,92.97,8.57,2.07,3.31,4.48,10.55,98.89
516,16,+0.0625,120.02,147.25,92.95,8.58,2.07,3.31,4.48,10.55,98.91
517,16,+0.2500,120.22,147.35,92.86,8.60,2.06,3.32,4.49,10.53,98.83
518,16,+0.0625,120.27,147.38,92.88,8.60,2.06,3.32,4.49,10.52,98.85
519,16,-0.2500,120.07,147.48,92.80,8.62,2.07,3.31,4.50,10.54,98.77
520,16,+0.2500,119.88,147.38,92.88,8.65,2.06,3.32,4.51,10.56,98.68
521,16,-0.0625,119.93,147.40,92.86,8.64,2.06,3.32,4.51,10.56,98.71
522,16,+0.0000,119.93,147.40,92.86,8.64,2.06,3.32,4.51,10.56,98.71
523,16,+0.0625,119.97,147.43,92.84,8.65,2.06,3.32,4.51,10.56,98.73
524,16,+0.0000,119.97,147.43,92.84,8.65,2.06,3.32,4.51,10.56,98.73
525,16,-0.3125,120.22,147.30,92.95,8.67,2.07,3.33,4.50,10.54,98.83
526,16,+0.3750,119.93,147.15,92.82,8.64,2.08,3.35,4.51,10.57,98.71
527,16,+0.1250,120.02,147.20,92.78,8.65,2.08,3.35,4.51,10.56,98.66
528,16,-0.0625,120.07,147.17,92.80,8.65,2.08,3.35,4.51,10.56,98.64
529,16,+0.0000,120.07,147.17,92.80,8.65,2.08,3.35,4.51,10.56,98.64
530,16,-0.1250,119.97,147.22,92.84,8.64,2.08,3.35,4.51,10.57,98.68
531,16,+0.0000,119.97,147.22,92.84,8.64,2.08,3.35,4.51,10.57,98.68
532,16,-0.1875,120.12,147.30,92.90,8.62,2.07,3.36,4.51,10.59,98.62
533,16,+0.1250,120.22,147.25,92.95,8.63,2.08,3.35,4.52,10.60,98.66
534,16,+0.0000,120.22,147.25,92.95,8.63,2.08,3.35,4.52,10.60,98.66
535,16,-0.0625,120.27,147.22,92.92,8.62,2.08,3.35,4.52,10.60,98.68
536,16,+0.0000,120.27,147.22,92.92,8.62,2.08,3.35,4.52,10.60,98.68
537,16,+0.0625,120.32,147.20,92.90,8.62,2.08,3.36,4.52,10.61,98.71
538,16,+0.1875,120.46,147.27,92.84,8.64,2.08,3.35,4.53,10.62,98.64
539,16,+0.0000,120.46,147.27,92.84,8.64,2.08,3.35,4.53,10.62,98.64
540,16,+0.0625,120.51,147.25,92.86,8.64,2.08,3.35,4.52,10.63,98.66
541,16,-0.2500,120.32,147.35,92.78,8.62,2.09,3.36,4.51,10.61,98.58
542,16,-0.0625,120.27,147.38,92.80,8.61,2.09,3.36,4.51,10.60,98.60
543,16,-0.1250,120.37,147.43,92.76,8.62,2.09,3.37,4.52,10.59,98.56
544,16,+0.1875,120.51,147.35,92.82,8.64,2.08,3.36,4.52,10.61,98.62
545,16,-0.2500,120.70,147.45,92.90,8.62,2.09,3.35,4.51,10.59,98.70
546,16,+0.0000,120.70,147.45,92.90,8.62,2.09,3.35,4.51,10.59,98.70
547,16,+0.1250,120.61,147.40,92.94,8.63,2.09,3.35,4.52,10.60,98.66
548,16,-0.2500,120.80,147.50,93.03,8.65,2.08,3.36,4.51,10.58,98.75
549,16,+0.3125,120.56,147.63,92.92,8.68,2.07,3.37,4.52,10.55,98.85
550,16,-0.0625,120.51,147.61,92.94,8.67,2.07,3.37,4.52,10.55,98.87
551,16,+0.3125,120.27,147.48,92.84,8.65,2.09,3.38,4.54,10.52,98.77
552,16,-0.0625,120.32,147.50,92.82,8.65,2.09,3.38,4.53,10.53,98.79
553,16,-0.1875,120.18,147.58,92.76,8.67,2.08,3.39,4.53,10.51,98.73
554,16,+0.2500,120.37,147.48,92.84,8.65,2.09,3.38,4.52,10.53,98.81
555,16,+0.0625,120.32,147.50,92.82,8.64,2.09,3.38,4.52,10.54,98.79
556,16,+0.1875,120.46,147.43,92.88,8.66,2.08,3.37,4.53,10.52,98.73
557,16,-0.0625,120.51,147.45,92.86,8.65,2.08,3.37,4.52,10.53,98.75
558,16,-0.1250,120.41,147.40,92.90,8.66,2.09,3.37,4.53,10.54,98.79
559,16,+0.1875,120.27,147.48,92.96,8.68,2.08,3.36,4.54,10.55,98.85
560,16,+0.2500,120.08,147.58,93.04,8.66,2.09,3.37,4.53,10.53,98.77
561,16,-0.0625,120.13,147.60,93.02,8.66,2.09,3.37,4.52,10.53,98.79
562,16,-0.2500,119.94,147.70,93.10,8.68,2.10,3.36,4.53,10.51,98.71
563,16,+0.0000,119.94,147.70,93.10,8.68,2.10,3.36,4.53,10.51,98.71
564,16,-0.1875,119.80,147.78,93.04,8.70,2.10,3.35,4.53,10.49,98.77
565,16,+0.1875,119.94,147.85,93.10,8.71,2.10,3.36,4.52,10.48,98.83
566,16,+0.1875,120.08,147.93,93.04,8.73,2.10,3.37,4.51,10.49,98.89
567,16,+0.1250,119.99,147.98,93.08,8.72,2.10,3.37,4.52,10.48,98.85
568,16,+0.0625,119.94,147.95,93.10,8.72,2.10,3.37,4.51,10.49,98.87
569,16,-0.1250,120.03,147.90,93.14,8.71,2.10,3.37,4.52,10.48,98.91
570,16,-0.2500,120.22,148.00,93.22,8.69,2.11,3.38,4.51,10.46,98.98
571,16,+0.0000,120.22,148.00,93.22,8.69,2.11,3.38,4.51,10.46,98.98
572,16,+0.0625,120.17,148.03,93.24,8.70,2.11,3.38,4.51,10.45,98.96
573,16,+0.1875,120.32,147.95,93.18,8.71,2.12,3.37,4.50,10.47,99.02
574,16,-0.0625,120.27,147.98,93.16,8.72,2.12,3.37,4.50,10.46,99.04
575,16,+0.0000,120.27,147.98,93.16,8.72,2.12,3.37,4.50,10.46,99.04
576,16,-0.1875,120.13,148.05,93.22,8.70,2.11,3.38,4.50,10.45,98.98
577,16,-0.0625,120.08,148.03,93.24,8.70,2.11,3.37,4.51,10.44,98.97
578,16,+0.0625,120.13,148.00,93.26,8.70,2.11,3.37,4.50,10.45,98.98
579,16,+0.0000,120.13,148.00,93.26,8.70,2.11,3.37,4.50,10.45,98.98
580,16,+0.1250,120.22,147.95,93.30,8.69,2.11,3.38,4.51,10.44,98.95
581,16,-0.2500,120.41,148.05,93.22,8.67,2.10,3.39,4.50,10.42,98.87
582,16,+0.0000,120.41,148.05,93.22,8.67,2.10,3.39,4.50,10.42,98.87
583,16,+0.1875,120.27,148.13,93.16,8.69,2.10,3.39,4.51,10.43,98.81
584,16,+0.0625,120.32,148.10,93.14,8.69,2.10,3.39,4.50,10.43,98.79
585,16,+0.0000,120.32,148.10,93.14,8.69,2.10,3.39,4.50,10.43,98.79
